ProblemType:	SP-CARP
NumberNodes:	788
NumberEdges:	1096
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
343	408	394	395	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	409	238	396	202	0	0	1020	2	850	2	0	0	0	0	0	0	0	0
345	410	49	238	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	411	397	398	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	412	397	241	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	413	396	391	120	0	0	714	2	510	1	0	0	0	0	1852	5	0	0
349	414	399	400	77	0	0	3777	11	0	0	0	0	0	0	1530	3	0	0
350	415	399	394	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	416	221	395	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	417	398	401	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	418	402	403	81	0	0	3697	26	0	0	0	0	0	0	3060	6	0	0
354	419	402	400	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	420	404	218	94	0	0	0	0	765	5	0	0	0	0	408	2	0	0
356	421	405	406	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357	422	407	221	57	0	0	4080	8	0	0	0	0	0	0	1870	4	0	0
358	423	403	406	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	424	405	404	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	425	408	392	141	0	0	3516	46	0	0	0	0	0	0	4080	8	0	0
361	426	158	409	228	0	0	0	0	3644	18	0	0	0	0	3094	13	832	7
362	427	410	299	202	2040	10	2040	4	1275	3	0	0	0	0	2754	7	0	0
363	428	151	411	106	0	0	3740	8	6831	14	0	0	0	0	1904	8	0	0
364	429	262	412	135	2380	5	2550	5	2890	6	0	0	0	0	2890	10	0	0
365	430	165	413	220	0	0	4214	16	3060	6	0	0	0	0	4386	14	0	0
366	431	414	366	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	432	367	415	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	433	64	416	218	0	0	3933	50	1700	1	2550	5	0	0	2244	9	0	0
369	434	66	417	213	2244	10	816	4	4250	4	1870	1	0	0	850	2	0	0
370	435	418	419	106	0	0	0	0	4250	9	0	0	0	0	2992	8	0	0
371	436	420	421	89	0	0	0	0	4226	15	0	0	0	0	2278	7	0	0
372	440	424	425	80	0	0	1530	3	2907	8	0	0	0	0	816	4	0	0
373	441	426	427	90	0	0	0	0	2890	6	0	0	0	0	1156	5	544	2
374	442	12	428	74	0	0	0	0	2873	7	0	0	0	0	0	0	0	0
375	443	266	429	110	612	3	3468	14	2040	4	0	0	0	0	2108	9	0	0
376	444	150	430	228	0	0	3445	13	1938	5	1700	1	0	0	2854	12	640	4
377	445	161	431	166	0	0	1360	3	3501	18	0	0	0	0	4998	19	232	2
378	446	432	267	132	0	0	2295	5	1360	3	0	0	0	0	1360	4	0	0
379	447	168	432	158	1020	2	3464	17	0	0	0	0	0	0	1700	7	0	0
380	448	261	433	132	0	0	3537	29	0	0	0	0	0	0	7786	23	0	0
381	449	434	435	259	0	0	4049	10	3444	14	0	0	0	0	2312	10	1120	8
382	450	271	436	46	0	0	3060	6	3549	9	0	0	0	0	3060	10	0	0
383	451	437	438	259	4157	17	0	0	0	0	0	0	0	0	3400	7	0	0
384	452	439	281	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	453	75	437	131	4080	8	0	0	0	0	0	0	0	0	2040	4	0	0
386	454	440	438	99	4080	8	0	0	0	0	0	0	0	0	2890	6	0	0
387	455	438	439	56	3760	9	1530	3	0	0	0	0	0	0	2108	6	0	0
388	456	74	440	131	3060	6	0	0	0	0	0	0	0	0	0	0	0	0
389	457	437	440	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	458	441	293	229	0	0	3685	15	3570	7	0	0	0	0	6392	21	0	0
391	459	442	441	56	0	0	1870	4	119	1	0	0	0	0	408	2	0	0
392	460	441	443	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
393	461	444	295	296	0	0	3699	17	4022	15	1870	1	0	0	7140	26	0	0
394	462	76	445	97	0	0	0	0	4076	11	0	0	0	0	2226	7	0	0
395	463	279	76	32	0	0	0	0	1700	1	0	0	0	0	0	0	0	0
396	464	446	204	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	466	447	42	170	0	0	4196	10	0	0	0	0	0	0	850	2	0	0
398	468	448	124	119	0	0	0	0	731	3	0	0	0	0	612	3	472	4
399	469	449	312	98	0	0	0	0	119	1	0	0	0	0	408	2	204	1
400	470	450	451	13	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
401	476	452	453	10	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
402	477	453	454	9	0	0	2040	4	0	0	510	1	0	0	510	1	0	0
403	480	455	456	9	0	0	2040	4	0	0	510	1	0	0	510	1	0	0
404	484	374	457	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	485	458	459	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	486	401	20	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	487	407	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408	488	408	218	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	489	460	461	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	490	87	462	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	491	463	464	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	494	465	466	127	0	0	0	0	1683	5	0	0	0	0	408	2	640	4
413	495	466	467	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	496	464	87	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	497	28	196	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	498	133	468	103	0	0	0	0	340	1	0	0	0	0	204	1	320	2
417	500	469	470	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	501	470	471	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
419	502	468	407	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420	503	132	472	112	0	0	0	0	357	2	0	0	0	0	816	4	640	4
421	504	473	132	146	0	0	0	0	425	1	0	0	0	0	204	1	232	2
422	505	196	469	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	506	19	460	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
424	507	461	463	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	508	471	133	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	509	28	195	190	0	0	2040	4	0	0	0	0	0	0	850	2	0	0
427	510	195	474	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
428	511	472	20	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
429	512	474	473	120	0	0	0	0	153	1	0	0	0	0	408	2	232	2
430	513	38	475	67	3570	7	0	0	1530	3	0	0	0	0	544	2	0	0
431	515	130	476	8	0	0	1530	3	238	2	0	0	0	0	322	2	0	0
432	516	477	475	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	517	478	85	57	0	0	850	2	0	0	510	1	0	0	510	1	0	0
434	518	128	478	251	0	0	4160	26	3910	5	0	0	0	0	3468	10	0	0
435	519	242	128	59	0	0	510	1	0	0	0	0	0	0	0	0	0	0
436	520	45	479	230	3060	6	4049	76	2040	4	4760	5	0	0	6392	15	0	0
437	521	480	227	156	0	0	2856	14	1224	6	3740	2	0	0	2040	4	0	0
438	522	479	242	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	523	85	461	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	525	224	130	87	1020	2	0	0	0	0	0	0	0	0	0	0	0	0
441	526	481	482	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	527	482	224	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443	528	227	481	35	0	0	3568	10	0	0	0	0	0	0	1632	6	0	0
444	529	220	480	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	530	4	483	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
446	531	477	484	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	532	484	4	102	0	0	1530	3	0	0	0	0	0	0	1020	2	0	0
448	533	485	220	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449	534	476	38	105	0	0	1530	3	3060	6	0	0	0	0	1360	4	0	0
450	535	483	486	92	0	0	0	0	3332	6	0	0	0	0	204	1	232	2
451	536	487	488	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	537	487	489	64	0	0	2125	5	1530	3	816	4	0	0	544	2	0	0
453	539	490	491	79	0	0	4036	11	0	0	0	0	0	0	2958	8	0	0
454	540	491	492	116	0	0	4202	10	0	0	510	1	0	0	1054	3	0	0
455	541	314	493	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	542	457	458	53	0	0	1020	2	0	0	0	0	0	0	544	2	0	0
457	543	338	494	235	0	0	510	1	0	0	0	0	0	0	0	0	0	0
458	546	91	495	401	0	0	3707	40	3714	15	0	0	0	0	7140	20	408	2
459	547	496	443	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	548	443	294	236	1530	3	3938	10	3626	19	0	0	0	0	8060	26	0	0
461	551	37	497	158	0	0	2550	5	0	0	510	1	0	0	510	1	0	0
462	565	498	47	260	1428	7	2040	4	1020	2	0	0	0	0	1088	4	0	0
463	566	499	498	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	567	116	339	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	568	239	500	76	0	0	3737	12	0	0	510	1	0	0	2074	5	0	0
466	570	501	502	387	1530	3	2380	5	3060	6	2720	3	0	0	1020	2	0	0
467	573	503	7	60	2550	5	0	0	0	0	1020	2	0	0	1700	1	0	0
468	580	504	407	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	581	485	504	128	0	0	4207	10	0	0	0	0	0	0	2584	6	0	0
470	582	461	485	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	583	505	485	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	585	86	463	62	1020	2	0	0	0	0	3944	6	0	0	1394	4	0	0
473	587	506	505	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	588	464	506	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	589	88	506	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	590	118	87	360	0	0	0	0	0	0	2754	6	3740	2	2754	6	0	0
477	591	300	88	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	592	462	300	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
479	593	462	465	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	594	507	300	82	0	0	0	0	204	1	0	0	0	0	408	2	0	0
481	595	247	465	103	0	0	0	0	612	3	1870	1	0	0	408	2	0	0
482	596	508	507	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	597	509	510	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	598	460	504	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	599	511	512	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	600	513	514	135	0	0	3992	28	0	0	0	0	0	0	2890	7	0	0
487	601	284	515	112	0	0	3767	12	0	0	0	0	0	0	2108	9	0	0
488	602	516	517	73	0	0	3522	9	510	1	0	0	0	0	1224	4	0	0
489	603	515	490	80	0	0	3976	14	1445	3	1020	2	0	0	1836	7	0	0
490	604	518	122	94	0	0	4242	21	1173	3	3060	5	0	0	1836	6	408	2
491	605	519	488	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	606	322	331	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	607	491	516	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	608	520	322	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	609	331	521	71	0	0	3400	7	0	0	0	0	0	0	1802	6	0	0
496	610	520	320	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	611	513	522	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	612	517	487	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	613	519	320	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	614	523	518	88	0	0	3420	24	408	2	2550	4	0	0	612	3	0	0
501	615	122	524	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	616	316	513	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	617	522	525	68	0	0	0	0	2754	6	0	0	0	0	544	2	0	0
504	618	524	316	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	619	60	526	94	0	0	0	0	5100	6	0	0	0	0	408	2	0	0
506	620	526	314	114	0	0	2890	6	1649	6	408	2	0	0	1972	9	232	2
507	621	521	60	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	622	493	523	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	623	55	527	201	0	0	3060	6	3454	10	0	0	0	0	3740	12	0	0
510	624	528	527	43	0	0	1530	3	0	0	0	0	0	0	236	2	0	0
511	625	278	494	184	0	0	3876	14	119	1	0	0	0	0	2958	10	0	0
512	626	529	530	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	627	530	531	90	0	0	1530	3	0	0	0	0	0	0	408	2	0	0
514	628	532	529	73	0	0	0	0	0	0	0	0	0	0	1020	2	0	0
515	629	467	509	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	630	530	533	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	631	324	534	68	0	0	3570	7	663	2	0	0	0	0	1700	4	0	0
518	632	535	324	78	1632	8	0	0	0	0	0	0	0	0	0	0	0	0
519	633	533	535	74	1020	2	0	0	0	0	0	0	0	0	680	2	0	0
520	634	494	532	50	0	0	0	0	2023	6	0	0	0	0	1020	3	0	0
521	635	248	246	97	0	0	0	0	833	3	0	0	0	0	612	3	232	2
522	636	536	248	135	0	0	0	0	1972	6	0	0	0	0	1428	7	1084	7
523	637	527	537	127	0	0	680	2	2074	5	0	0	0	0	1496	6	0	0
524	638	246	467	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	639	534	55	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	640	120	537	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	641	538	536	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
528	642	536	120	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	643	537	538	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
530	645	508	466	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	646	510	539	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	647	508	304	81	0	0	0	0	1258	4	0	0	0	0	612	3	232	2
533	648	493	448	307	0	0	0	0	833	3	0	0	0	0	408	2	472	4
534	649	540	510	73	0	0	0	0	306	2	0	0	0	0	204	1	232	2
535	650	448	541	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	651	539	542	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	652	541	308	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	653	302	254	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	654	304	302	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	655	308	540	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	656	543	509	256	0	0	0	0	2805	11	0	0	0	0	1870	7	472	4
542	657	137	544	88	0	0	1224	8	2703	6	0	0	0	0	2040	8	232	2
543	658	545	27	183	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
544	659	546	544	138	0	0	0	0	1734	8	0	0	0	0	1870	7	0	0
545	660	27	547	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	661	547	546	183	0	0	0	0	0	0	0	0	0	0	408	2	0	0
547	662	512	545	156	0	0	0	0	3697	13	1870	1	0	0	544	2	0	0
548	663	546	545	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
549	664	314	543	407	0	0	4119	16	3570	7	0	0	0	0	3978	9	0	0
550	665	254	548	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	666	549	550	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	667	539	551	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	669	542	508	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	670	542	549	115	0	0	0	0	1139	3	0	0	0	0	1428	7	232	2
555	671	551	552	97	0	0	0	0	714	4	0	0	0	0	816	4	472	4
556	674	553	554	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	676	310	555	93	0	0	3570	7	2040	4	0	0	0	0	1632	6	0	0
558	677	556	310	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	678	318	554	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	679	498	553	63	0	0	1224	6	0	0	0	0	0	0	3060	6	0	0
561	680	318	52	70	0	0	0	0	2040	4	0	0	0	0	544	2	0	0
562	681	52	556	100	0	0	765	5	2329	6	0	0	0	0	1088	4	0	0
563	682	555	557	74	0	0	1530	3	0	0	0	0	0	0	544	2	0	0
564	683	193	191	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565	684	28	558	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	685	559	511	819	0	0	0	0	2108	6	0	0	0	0	544	2	0	0
567	686	560	547	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	688	192	561	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	689	562	563	182	0	0	1020	5	0	0	0	0	0	0	0	0	0	0
570	690	191	562	177	0	0	2601	17	0	0	0	0	0	0	0	0	0	0
571	691	564	193	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
572	692	561	23	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	693	1	192	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	694	544	511	223	0	0	0	0	2040	4	0	0	0	0	544	2	0	0
575	695	558	564	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	696	23	560	85	0	0	0	0	0	0	1700	1	0	0	0	0	0	0
577	698	565	566	149	0	0	2550	5	0	0	1700	1	0	0	3162	9	0	0
578	700	565	568	48	0	0	510	1	0	0	0	0	0	0	0	0	0	0
579	701	569	236	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	702	511	570	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	703	236	570	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	704	49	569	338	4227	19	4080	22	2040	4	0	0	0	0	5440	14	0	0
583	706	185	568	137	0	0	1955	4	0	0	0	0	0	0	748	3	408	2
584	707	568	183	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	709	511	139	103	0	0	3570	12	0	0	0	0	0	0	2550	6	0	0
586	711	139	185	93	0	0	1530	3	0	0	0	0	0	0	1088	4	0	0
587	712	24	571	119	3910	9	0	0	0	0	0	0	0	0	0	0	0	0
588	713	28	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589	714	24	572	164	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
590	715	167	573	102	0	0	3952	15	4080	8	0	0	0	0	2448	10	204	1
591	716	574	573	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	717	574	162	165	0	0	4174	11	4186	15	0	0	0	0	4164	15	408	2
593	718	355	357	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594	721	575	112	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	722	576	577	50	1428	4	0	0	2380	5	0	0	0	0	952	4	0	0
596	723	355	575	102	0	0	850	2	204	1	0	0	0	0	1020	2	0	0
597	724	112	336	75	0	0	1530	10	2720	3	0	0	0	0	1088	4	0	0
598	725	577	559	77	2040	4	0	0	0	0	816	4	0	0	408	2	0	0
599	726	336	576	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	727	572	578	103	425	1	0	0	0	0	0	0	0	0	0	0	0	0
601	728	579	580	150	0	0	2550	5	0	0	0	0	0	0	1020	2	0	0
602	729	571	578	121	3405	27	0	0	0	0	0	0	0	0	3400	4	0	0
603	730	581	572	316	0	0	2040	4	425	1	0	0	0	0	662	3	232	2
604	731	187	581	84	0	0	0	0	408	2	0	0	0	0	204	1	232	2
605	732	580	187	82	0	0	0	0	578	2	0	0	0	0	612	3	472	4
606	733	93	582	266	0	0	2550	5	3983	34	0	0	0	0	3876	11	0	0
607	735	582	559	177	0	0	3426	9	2040	4	0	0	0	0	2754	8	0	0
608	736	559	583	271	0	0	4170	12	5837	20	1360	3	0	0	3842	12	0	0
609	737	580	184	82	0	0	0	0	153	1	0	0	1870	1	204	1	0	0
610	738	186	580	91	0	0	0	0	306	2	0	0	0	0	408	2	352	3
611	739	140	137	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612	740	140	186	87	0	0	0	0	493	2	0	0	0	0	612	3	592	5
613	741	512	544	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	742	567	584	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615	743	584	585	25	0	0	0	0	816	4	0	0	0	0	0	0	0	0
616	744	586	174	227	0	0	3557	26	0	0	0	0	0	0	4114	11	0	0
617	745	567	174	48	0	0	0	0	0	0	0	0	0	0	2550	5	0	0
618	746	584	587	78	0	0	0	0	3366	12	0	0	0	0	1394	4	0	0
619	747	189	588	83	0	0	3978	9	0	0	0	0	0	0	714	2	0	0
620	748	561	189	165	3808	10	0	0	0	0	2040	5	0	0	850	2	0	0
621	749	558	561	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	759	1	563	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	762	0	589	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
624	763	456	453	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	764	589	451	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	766	590	591	139	0	0	3958	39	0	0	0	0	1700	1	2550	6	0	0
627	767	589	590	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	768	592	590	78	0	0	510	1	0	0	510	1	0	0	340	1	0	0
629	769	562	593	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	770	594	194	142	0	0	3429	54	0	0	0	0	0	0	7480	14	0	0
631	771	194	595	147	0	0	0	0	0	0	0	0	0	0	2720	6	0	0
632	772	593	594	132	0	0	3924	34	0	0	1870	1	0	0	2210	5	0	0
633	773	596	194	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	774	593	597	286	2601	17	4213	30	0	0	2380	2	0	0	4250	9	0	0
635	775	598	599	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	776	598	600	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	777	398	601	236	0	0	3489	15	3991	12	510	1	0	0	5236	20	0	0
638	778	601	602	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	782	602	599	85	0	0	0	0	272	2	0	0	0	0	612	3	0	0
640	783	603	583	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	784	17	603	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	785	604	603	94	0	0	0	0	2295	5	0	0	0	0	1224	6	0	0
643	786	15	604	128	0	0	510	1	4039	14	0	0	0	0	2176	10	0	0
644	787	577	114	162	0	0	1530	3	4083	26	0	0	0	0	5032	18	0	0
645	788	114	604	64	0	0	306	2	0	0	0	0	0	0	408	2	0	0
646	789	605	208	140	4080	8	0	0	0	0	0	0	0	0	0	0	0	0
647	790	606	207	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648	791	208	607	103	3919	10	0	0	1530	3	0	0	1870	1	0	0	0	0
649	792	608	609	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	793	207	610	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651	794	607	611	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	795	610	611	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	796	605	609	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654	797	406	446	86	0	0	4031	18	510	1	1870	4	0	0	850	2	0	0
655	798	596	564	103	0	0	4028	22	0	0	0	0	0	0	2720	6	0	0
656	799	605	596	226	4182	10	0	0	0	0	0	0	0	0	850	2	0	0
657	800	446	612	104	0	0	0	0	765	5	0	0	0	0	408	2	0	0
658	801	612	606	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	802	609	606	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	803	408	203	83	0	0	2244	11	0	0	0	0	0	0	0	0	0	0
661	804	203	210	150	0	0	0	0	4080	8	0	0	0	0	0	0	0	0
662	805	210	611	148	0	0	3472	12	3264	7	0	0	0	0	2074	2	232	2
663	806	206	613	115	0	0	0	0	425	3	0	0	0	0	816	4	352	3
664	807	612	206	69	0	0	0	0	1241	8	0	0	0	0	1632	8	952	8
665	808	614	615	73	0	0	0	0	391	3	0	0	0	0	612	3	232	2
666	809	613	209	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	810	607	594	232	1020	2	3916	24	0	0	0	0	0	0	4012	10	0	0
668	811	204	613	109	0	0	0	0	2040	7	0	0	0	0	1428	7	692	4
669	812	209	615	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	813	615	610	74	0	0	0	0	153	1	0	0	0	0	612	3	0	0
671	814	404	204	88	0	0	3927	14	0	0	0	0	0	0	2482	7	0	0
672	815	616	216	100	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
673	816	216	212	104	0	0	2040	4	0	0	0	0	0	0	1360	3	0	0
674	817	392	616	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
675	818	616	211	109	0	0	3060	6	0	0	0	0	0	0	2380	6	0	0
676	819	617	616	105	0	0	2720	6	510	1	0	0	0	0	680	2	0	0
677	820	211	618	92	0	0	850	2	0	0	0	0	0	0	1428	5	0	0
678	821	213	306	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	822	408	617	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	823	617	215	116	0	0	4080	8	1530	3	0	0	0	0	3264	5	0	0
681	824	215	213	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	825	306	486	115	0	0	2193	12	0	0	0	0	0	0	510	1	0	0
683	826	2	619	162	0	0	4009	29	510	1	0	0	0	0	3570	7	0	0
684	827	2	213	100	0	0	3524	21	1530	3	0	0	0	0	4998	12	0	0
685	831	4	620	91	0	0	0	0	459	3	0	0	0	0	612	3	0	0
686	834	396	479	264	0	0	3966	28	3060	6	0	0	0	0	4590	14	0	0
687	840	619	477	123	0	0	3928	9	0	0	0	0	0	0	2414	7	0	0
688	841	217	619	250	0	0	0	0	918	3	0	0	0	0	204	1	0	0
689	842	405	217	79	0	0	3060	6	1530	3	0	0	0	0	1258	4	0	0
690	847	622	623	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
691	848	624	622	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692	849	222	625	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693	850	625	624	79	0	0	3970	9	0	0	0	0	0	0	850	2	0	0
694	851	402	624	197	0	0	1700	4	3604	5	0	0	0	0	1292	5	0	0
