ProblemType:	SP-CARP
NumberNodes:	415
NumberEdges:	565
DepotNodeNumber:	206
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
345	789	324	109	140	4080	8	0	0	0	0	0	0	0	0	0	0	0	0
346	790	325	108	141	0	0	0	0	782	5	0	0	0	0	1020	5	832	7
347	791	109	326	103	3919	10	0	0	1530	3	0	0	1870	1	0	0	0	0
348	792	327	328	90	0	0	0	0	408	2	0	0	0	0	408	2	0	0
349	793	108	329	99	0	0	0	0	612	4	0	0	0	0	816	4	592	5
350	794	326	330	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	795	329	330	101	0	0	0	0	323	2	0	0	0	0	408	2	472	4
352	796	324	328	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	797	209	212	86	0	0	4031	18	510	1	1870	4	0	0	850	2	0	0
354	798	315	297	103	0	0	4028	22	0	0	0	0	0	0	2720	6	0	0
355	799	324	315	226	4182	10	0	0	1564	10	0	0	0	0	2890	12	1304	11
356	800	212	331	104	0	0	0	0	1989	13	0	0	0	0	1836	9	952	8
357	801	331	325	180	0	0	0	0	2992	18	0	0	0	0	3468	17	1904	16
358	802	328	325	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	803	211	104	83	0	0	2244	11	0	0	0	0	0	0	0	0	0	0
360	804	104	111	150	0	0	0	0	4080	8	0	0	0	0	0	0	0	0
361	805	111	330	148	0	0	3472	12	3417	8	0	0	0	0	2278	3	464	4
362	806	107	332	115	0	0	0	0	578	4	0	0	0	0	1020	5	584	5
363	807	331	107	69	0	0	0	0	1394	9	0	0	0	0	1836	9	952	8
364	808	333	334	73	0	0	0	0	1003	7	0	0	0	0	1428	7	704	6
365	809	332	110	40	0	0	0	0	306	2	0	0	0	0	408	2	408	2
366	810	326	313	232	1020	2	3916	24	0	0	0	0	0	0	4012	10	0	0
367	811	105	332	109	0	0	0	0	2822	12	0	0	0	0	2448	12	1488	10
368	812	110	334	75	0	0	0	0	578	4	0	0	0	0	816	4	1120	8
369	813	334	329	74	0	0	0	0	612	4	0	0	0	0	1224	6	472	4
370	814	207	105	88	0	0	3927	14	0	0	0	0	0	0	2482	7	0	0
371	815	335	117	100	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
372	816	117	113	104	0	0	2040	4	0	0	0	0	0	0	1360	3	0	0
373	817	195	335	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	818	335	112	109	0	0	3060	6	0	0	0	0	0	0	2380	6	0	0
375	819	336	335	105	0	0	2720	6	510	1	0	0	0	0	680	2	0	0
376	820	112	337	92	0	0	850	2	0	0	0	0	0	0	1428	5	0	0
377	821	114	171	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	822	211	336	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	823	336	116	116	0	0	4080	8	1530	3	0	0	0	0	3264	5	0	0
380	824	116	114	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	825	171	248	115	0	0	2193	12	0	0	0	0	0	0	510	1	0	0
382	826	2	338	162	0	0	4009	29	510	1	0	0	0	0	3570	7	0	0
383	827	2	114	100	0	0	3524	21	1530	3	0	0	0	0	4998	12	0	0
384	828	339	340	120	0	0	0	0	306	2	0	0	0	0	408	2	472	4
385	829	341	342	87	0	0	0	0	1394	9	0	0	0	0	1836	9	1236	9
386	830	339	341	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	831	4	339	91	0	0	0	0	1428	9	0	0	0	0	1836	9	232	2
388	832	343	245	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	834	199	241	264	0	0	3966	28	3060	6	0	0	0	0	4590	14	0	0
390	835	246	344	235	0	0	0	0	3747	29	0	0	0	0	4086	29	2732	23
391	836	344	345	96	0	0	0	0	884	6	0	0	0	0	1224	6	832	7
392	837	342	343	181	0	0	0	0	3672	24	0	0	0	0	3900	24	2156	16
393	838	346	342	72	0	0	0	0	1122	7	0	0	0	0	1428	7	232	2
394	839	344	346	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
395	840	338	239	123	0	0	3928	9	153	1	0	0	0	0	2618	8	232	2
396	841	118	338	250	0	0	0	0	4998	29	0	0	0	0	3864	24	3024	24
397	842	208	118	79	0	0	3060	6	1683	4	0	0	0	0	1462	5	0	0
398	847	348	349	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399	848	350	348	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400	849	123	351	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	850	351	350	79	0	0	3970	9	0	0	0	0	0	0	850	2	0	0
402	851	205	350	197	0	0	1700	4	3604	5	0	0	0	0	1292	5	0	0
403	852	350	128	191	3913	9	0	0	510	1	0	0	0	0	2890	7	0	0
404	853	352	353	49	0	0	3653	19	3508	27	0	0	0	0	4760	10	0	0
405	854	351	352	115	0	0	3656	10	0	0	0	0	0	0	1190	3	0	0
406	855	197	351	160	4213	10	0	0	204	1	0	0	0	0	2788	8	0	0
407	856	255	120	75	0	0	3570	7	3786	15	850	2	0	0	4080	6	0	0
408	857	120	352	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	858	206	124	78	0	0	0	0	306	2	0	0	0	0	408	2	352	3
410	859	349	63	8	0	0	0	0	306	2	0	0	0	0	408	2	232	2
411	860	65	348	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	861	124	65	140	0	0	4182	15	833	3	0	0	0	0	2312	7	116	1
413	862	349	244	165	0	0	3974	29	0	0	0	0	0	0	4250	10	0	0
414	863	32	5	131	2040	10	4017	25	0	0	1020	2	0	0	4420	9	0	0
415	864	5	10	129	3421	18	0	0	0	0	1785	3	1700	1	680	2	0	0
416	865	354	355	192	0	0	0	0	0	0	1870	1	0	0	4590	9	0	0
417	866	356	354	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	868	242	356	127	4219	36	0	0	0	0	0	0	0	0	6290	15	0	0
419	869	357	70	142	0	0	0	0	2278	11	0	0	0	0	2652	13	1268	10
420	870	70	358	108	0	0	0	0	1921	6	0	0	0	0	1224	6	944	8
421	871	204	357	85	0	0	3060	6	204	1	1530	3	0	0	1224	3	232	2
422	872	131	359	26	0	0	0	0	204	1	0	0	0	0	204	1	0	0
423	873	323	359	49	0	0	0	0	119	1	0	0	0	0	204	1	232	2
424	874	235	230	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	875	359	130	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	876	131	235	67	0	0	0	0	493	2	0	0	0	0	408	2	472	4
427	877	230	360	106	0	0	3749	25	0	0	1870	1	0	0	5100	10	0	0
428	878	206	361	85	0	0	0	0	1870	1	0	0	0	0	0	0	0	0
429	879	362	327	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430	880	361	362	247	0	0	0	0	1836	11	0	0	0	0	2040	10	712	6
431	882	360	100	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	883	327	360	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	884	363	364	82	0	0	0	0	663	4	0	0	0	0	816	4	352	3
434	885	69	363	77	0	0	0	0	935	5	0	0	0	0	1020	5	944	8
435	886	68	363	81	0	0	0	0	357	2	0	0	0	0	408	2	352	3
436	887	365	69	87	0	0	0	0	1207	4	0	0	0	0	612	3	640	4
437	888	366	202	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438	889	198	367	85	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
439	890	233	229	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	891	368	361	72	0	0	3825	8	238	2	0	0	0	0	2788	7	472	4
441	892	368	205	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	893	203	369	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443	894	367	366	44	0	0	0	0	578	2	0	0	0	0	612	3	464	4
444	895	229	367	62	0	0	0	0	612	3	0	0	0	0	408	2	0	0
445	896	357	233	93	0	0	0	0	1105	5	0	0	0	0	612	3	436	3
446	897	366	365	74	0	0	0	0	510	3	0	0	0	0	612	3	232	2
447	898	368	369	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	899	369	365	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449	900	234	232	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	901	364	362	63	0	0	0	0	153	1	0	0	0	0	204	1	116	1
451	902	232	364	93	0	0	0	0	119	1	0	0	0	0	204	1	232	2
452	903	231	327	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	904	132	358	29	0	0	0	0	204	1	0	0	0	0	204	1	408	2
454	905	370	318	70	0	0	0	0	1122	7	1870	1	0	0	1428	7	232	2
455	906	371	139	88	0	0	0	0	1955	9	0	0	0	0	2448	9	952	8
456	907	372	373	129	0	0	816	4	4386	13	0	0	0	0	2822	11	232	2
457	908	132	234	80	0	0	0	0	578	4	0	0	0	0	816	4	0	0
458	909	373	371	189	0	0	0	0	4930	21	0	0	0	0	3672	18	2388	18
459	910	318	358	73	0	0	0	0	459	3	0	0	0	0	612	3	232	2
460	911	139	370	102	0	0	0	0	1479	9	0	0	0	0	2040	10	1068	9
461	912	135	137	69	0	0	0	0	1496	9	0	0	0	0	1632	8	472	4
462	913	374	321	75	0	0	0	0	1207	8	0	0	0	0	1632	8	0	0
463	914	137	374	38	0	0	0	0	510	3	0	0	0	0	612	3	236	2
464	915	374	320	63	0	0	0	0	153	1	0	0	0	0	204	1	0	0
465	916	200	134	76	0	0	1547	13	1377	7	0	0	0	0	1428	7	948	8
466	917	134	135	71	0	0	0	0	1224	8	0	0	0	0	1632	8	0	0
467	918	375	376	79	0	0	0	0	1683	7	0	0	0	0	1836	9	320	2
468	919	376	371	82	0	0	0	0	1377	5	0	0	0	0	1020	5	524	3
469	920	377	376	166	0	0	0	0	3961	21	0	0	0	0	3264	16	1472	11
470	921	378	377	155	0	0	0	0	6083	24	1870	1	0	0	2448	12	1944	15
471	922	377	373	76	0	0	0	0	459	3	0	0	0	0	408	2	232	2
472	923	379	377	77	0	0	0	0	357	2	0	0	0	0	612	3	964	6
473	924	380	379	179	0	0	1530	3	4678	19	0	0	0	0	4250	18	1624	13
474	925	379	375	143	0	0	0	0	5236	18	0	0	0	0	2312	10	1644	12
475	926	142	381	258	0	0	3682	18	5867	33	0	0	0	0	8042	35	0	0
476	927	302	142	214	0	0	3026	18	3499	20	0	0	0	0	3944	16	0	0
477	928	381	317	110	0	0	2550	5	0	0	1020	2	0	0	0	0	0	0
478	929	381	382	34	0	0	1700	4	0	0	0	0	0	0	850	2	0	0
479	930	347	240	263	0	0	4180	19	0	0	3400	2	0	0	2380	5	0	0
480	931	149	46	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	932	60	149	279	3992	29	4067	27	2040	4	2720	7	0	0	7650	18	0	0
482	933	224	256	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	934	256	356	86	3983	14	0	0	0	0	1020	2	0	0	680	2	0	0
484	935	226	258	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
485	936	52	154	153	0	0	3479	12	850	2	0	0	0	0	1258	4	0	0
486	937	154	152	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	938	383	384	70	3899	10	0	0	0	0	0	0	0	0	0	0	0	0
488	939	43	383	144	3741	16	0	0	0	0	1530	3	0	0	2040	4	0	0
489	940	383	41	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
490	941	385	386	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	942	155	387	62	0	0	0	0	323	2	0	0	0	0	408	2	472	4
492	943	289	388	440	0	0	0	0	5718	43	0	0	0	0	5800	42	5248	42
493	944	155	385	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	945	389	29	164	4080	8	0	0	3968	22	0	0	0	0	4590	9	0	0
495	946	387	385	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	947	390	391	269	4182	19	0	0	0	0	0	0	0	0	2244	6	0	0
497	948	390	392	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	949	388	26	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	951	393	390	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	952	392	394	64	3726	19	0	0	0	0	0	0	0	0	2244	6	0	0
501	953	395	291	252	0	0	0	0	4386	22	0	0	0	0	4488	22	3872	29
502	954	289	291	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	955	387	393	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	956	389	396	176	0	0	2040	4	510	1	0	0	0	0	0	0	0	0
505	957	393	389	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	958	266	395	181	0	0	0	0	1802	11	0	0	0	0	3162	11	952	8
507	959	59	395	82	0	0	0	0	1734	6	0	0	0	0	1224	6	0	0
508	960	280	59	118	0	0	0	0	2397	13	0	0	0	0	1836	9	1064	9
509	961	265	156	53	4080	8	0	0	2074	2	0	0	0	0	1224	3	232	2
510	962	276	282	192	0	0	0	0	4318	13	0	0	0	0	2380	11	232	2
511	963	280	282	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	964	395	156	91	0	0	0	0	561	3	0	0	0	0	816	4	232	2
513	965	397	398	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514	966	386	397	37	0	0	3060	6	1700	1	0	0	0	0	850	2	0	0
515	967	257	158	144	0	0	1020	2	3516	9	0	0	0	0	2380	5	0	0
516	968	399	397	39	0	0	0	0	1360	4	0	0	0	0	850	2	0	0
517	969	398	388	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	970	386	398	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	971	287	399	117	0	0	3060	6	1054	3	0	0	0	0	1224	3	0	0
520	972	158	287	180	0	0	0	0	3774	9	0	0	0	0	748	3	116	1
521	973	170	168	81	0	0	0	0	969	6	0	0	0	0	1224	6	352	3
522	974	288	170	80	0	0	0	0	544	4	0	0	0	0	816	4	232	2
523	975	168	399	288	0	0	4060	44	1802	9	0	0	0	0	9388	32	712	6
524	976	174	59	70	0	0	0	0	153	1	0	0	0	0	204	1	0	0
525	977	174	290	184	0	0	0	0	2482	15	0	0	0	0	3060	15	824	7
526	978	400	51	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527	980	38	401	70	1700	4	0	0	0	0	0	0	0	0	544	2	0	0
528	981	401	400	179	1020	2	0	0	0	0	0	0	0	0	0	0	0	0
529	1024	56	402	41	2550	5	0	0	850	2	0	0	0	0	884	3	232	2
530	1072	271	403	211	3743	11	0	0	3754	17	510	1	0	0	5338	14	0	0
531	1074	403	44	60	1020	2	0	0	0	0	0	0	0	0	544	2	0	0
532	1091	404	405	195	0	0	3451	19	1870	1	0	0	0	0	3434	12	0	0
533	1092	42	404	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	1093	272	178	82	0	0	3315	10	7610	30	3400	7	0	0	340	1	0	0
535	1094	178	405	75	0	0	0	0	4197	42	6630	13	0	0	0	0	0	0
536	1095	406	407	60	2550	5	0	0	3485	7	0	0	0	0	1972	6	0	0
537	1096	407	81	93	0	0	1530	3	2040	4	0	0	0	0	2278	6	0	0
538	1097	188	253	72	1632	8	0	0	1836	9	0	0	0	0	408	2	0	0
539	1098	253	35	156	0	0	3417	9	4024	26	1802	6	0	0	4080	13	0	0
540	1099	408	406	96	1530	3	0	0	3890	19	340	1	0	0	3230	11	204	1
541	1100	408	76	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	1101	164	181	258	3449	10	2448	9	3509	10	1020	2	0	0	3230	7	0	0
543	1102	181	76	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544	1103	407	188	23	0	0	2550	5	0	0	0	0	0	0	0	0	0	0
545	1104	185	409	112	0	0	0	0	4243	14	0	0	0	0	1904	8	0	0
546	1110	410	164	77	0	0	450	7	1530	3	0	0	0	0	544	2	0	0
547	1111	411	183	99	612	3	3230	14	0	0	1530	3	0	0	1632	6	0	0
548	1112	411	412	67	0	0	3978	12	0	0	0	0	0	0	1360	3	0	0
549	1113	410	409	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
550	1114	409	411	40	0	0	2040	4	0	0	0	0	0	0	1088	4	0	0
551	1115	413	76	149	0	0	2040	4	3400	2	1700	1	0	0	544	2	0	0
552	1116	183	413	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	1117	408	187	76	0	0	0	0	204	1	0	0	0	0	0	0	0	0
554	1118	186	414	152	0	0	0	0	2839	15	0	0	0	0	2244	11	1544	13
555	1119	406	186	98	0	0	0	0	4896	14	0	0	0	0	2108	9	668	5
556	-1	340	341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
557	-2	345	346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	-3	391	392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559	-4	8	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	-5	49	161	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
561	-7	76	75	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562	-8	127	7	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	-9	220	215	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564	-10	347	201	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
END
