ProblemType:	SP-CARP
NumberNodes:	3072
NumberEdges:	3557
DepotNodeNumber:	420
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2
610	1374	624	660	135	0	0	0	0	0	0
611	1375	661	660	359	0	0	0	0	187	2
612	1377	635	642	806	0	0	0	0	0	0
613	1379	635	663	646	0	0	0	0	0	0
614	1383	660	644	109	0	0	0	0	0	0
615	1412	664	665	138	0	0	0	0	612	3
616	1415	664	666	35	0	0	0	0	0	0
617	1416	667	668	24	0	0	510	1	0	0
618	1418	669	670	52	0	0	1700	4	0	0
619	1419	664	671	326	0	0	0	0	0	0
620	1420	667	672	14	0	0	0	0	0	0
621	1421	673	672	9	0	0	0	0	0	0
622	1423	675	666	42	0	0	0	0	0	0
623	1424	676	670	37	0	0	0	0	0	0
624	1425	672	677	116	0	0	0	0	0	0
625	1427	678	676	58	0	0	0	0	94	1
626	1430	666	678	263	0	0	0	0	0	0
627	1432	673	667	19	0	0	0	0	0	0
628	1434	674	673	69	0	0	0	0	0	0
629	1435	679	674	53	0	0	0	0	0	0
630	1438	680	679	32	0	0	918	3	0	0
631	1442	681	682	107	0	0	119	1	119	1
632	1445	683	684	124	0	0	697	6	442	3
633	1446	681	685	238	0	0	850	8	298	2
634	1448	686	684	49	0	0	298	2	0	0
635	1454	685	686	127	0	0	213	2	0	0
636	1455	687	688	86	0	0	281	3	94	1
637	1456	689	690	84	0	0	0	0	94	1
638	1457	691	692	192	0	0	783	6	281	3
639	1458	689	693	230	0	0	612	6	374	4
640	1459	691	694	333	0	0	1675	12	374	4
641	1460	694	695	161	0	0	400	4	400	4
642	1461	688	691	103	0	0	94	1	298	2
643	1462	690	688	40	0	0	0	0	0	0
644	1463	696	697	93	0	0	188	2	94	1
645	1464	690	694	79	0	0	298	2	119	1
646	1465	697	689	16	0	0	0	0	0	0
647	1466	695	697	29	0	0	0	0	204	1
648	1467	87	698	361	0	0	1666	14	281	3
649	1468	699	700	116	0	0	400	4	391	3
650	1475	701	702	50	0	0	0	0	0	0
651	1476	703	704	17	0	0	0	0	187	2
652	1477	705	706	17	0	0	94	1	0	0
653	1478	707	708	109	0	0	0	0	94	1
654	1479	709	705	7	0	0	0	0	0	0
655	1480	706	702	53	0	0	94	1	0	0
656	1481	710	707	131	0	0	375	4	213	2
657	1482	704	711	109	0	0	204	1	298	2
658	1483	712	703	7	0	0	0	0	0	0
659	1484	708	709	128	0	0	94	1	0	0
660	1485	702	712	155	0	0	94	1	417	3
661	1486	713	714	173	0	0	706	4	0	0
662	1487	715	716	203	0	0	0	0	204	1
663	1488	715	717	127	0	0	213	2	595	4
664	1489	714	715	118	0	0	0	0	0	0
665	1490	718	714	218	0	0	187	2	408	2
666	1504	721	722	195	0	0	0	0	0	0
667	1505	723	724	38	0	0	281	3	417	3
668	1506	723	725	27	0	0	204	1	94	1
669	1507	726	722	67	0	0	0	0	0	0
670	1509	723	727	51	0	0	0	0	0	0
671	1510	728	726	71	0	0	0	0	0	0
672	1511	727	722	86	0	0	0	0	119	1
673	1512	729	727	102	0	0	187	2	213	2
674	1513	721	719	223	0	0	0	0	0	0
675	1514	726	606	60	0	0	0	0	94	1
676	1515	606	730	112	0	0	0	0	94	1
677	1541	313	731	290	0	0	213	2	417	3
678	1567	732	733	168	0	0	281	3	391	3
679	1568	734	735	98	0	0	188	2	187	2
680	1569	736	734	5	0	0	0	0	0	0
681	1570	736	732	5	0	0	0	0	0	0
682	1571	698	90	61	0	0	94	1	0	0
683	1572	698	401	69	0	0	0	0	0	0
684	1573	737	738	67	0	0	0	0	204	1
685	1574	739	740	89	0	0	340	1	0	0
686	1575	741	742	62	0	0	0	0	94	1
687	1576	743	744	177	0	0	0	0	0	0
688	1577	740	738	204	0	0	94	1	119	1
689	1578	745	746	215	0	0	0	0	0	0
690	1579	744	745	140	0	0	94	1	0	0
691	1580	738	747	307	0	0	0	0	0	0
692	1581	741	743	12	0	0	0	0	0	0
693	1582	740	741	163	0	0	0	0	0	0
694	1590	748	749	66	0	0	0	0	94	1
695	1591	750	751	50	0	0	94	1	0	0
696	1592	752	753	56	0	0	0	0	204	1
697	1594	754	755	31	0	0	94	1	0	0
698	1595	756	757	76	0	0	0	0	204	1
699	1596	758	759	50	0	0	204	1	0	0
700	1597	760	761	52	0	0	0	0	0	0
701	1598	757	748	151	0	0	0	0	0	0
702	1599	755	748	344	0	0	0	0	0	0
703	1600	761	762	20	0	0	0	0	0	0
704	1601	751	759	351	0	0	94	1	0	0
705	1602	763	753	36	0	0	0	0	0	0
706	1603	753	757	340	0	0	94	1	119	1
707	1605	764	755	21	0	0	0	0	0	0
708	1606	764	751	139	0	0	0	0	0	0
709	1607	762	763	47	0	0	204	1	94	1
710	1608	765	766	42	0	0	0	0	0	0
711	1609	767	768	100	0	0	0	0	94	1
712	1611	771	772	415	0	0	0	0	0	0
713	1612	773	766	82	0	0	0	0	204	1
714	1613	774	775	39	0	0	0	0	94	1
715	1614	776	777	383	0	0	0	0	0	0
716	1615	778	779	65	0	0	94	1	0	0
717	1616	769	780	87	0	0	0	0	0	0
718	1617	777	781	56	0	0	0	0	94	1
719	1619	782	783	112	0	0	94	1	0	0
720	1620	784	771	113	0	0	0	0	94	1
721	1622	785	786	37	0	0	408	2	0	0
722	1624	787	788	69	0	0	0	0	94	1
723	1627	671	789	125	0	0	0	0	0	0
724	1628	776	765	53	0	0	0	0	0	0
725	1629	779	783	10	0	0	0	0	0	0
726	1630	790	786	70	0	0	0	0	0	0
727	1631	675	765	128	0	0	0	0	0	0
728	1633	772	779	899	0	0	0	0	0	0
729	1634	791	776	524	0	0	0	0	0	0
730	1635	792	788	279	0	0	0	0	0	0
731	1637	794	675	74	0	0	0	0	0	0
732	1638	768	795	50	0	0	0	0	0	0
733	1640	796	797	53	0	0	94	1	0	0
734	1641	780	760	117	0	0	94	1	119	1
735	1642	788	798	591	0	0	0	0	0	0
736	1644	795	780	14	0	0	0	0	0	0
737	1645	799	797	20	0	0	0	0	204	1
738	1646	791	783	156	0	0	0	0	0	0
739	1648	798	772	88	0	0	0	0	0	0
740	1649	796	398	59	0	0	0	0	0	0
741	1650	786	768	59	0	0	0	0	0	0
742	1651	792	790	133	0	0	119	1	298	2
743	1654	797	760	41	0	0	0	0	0	0
744	1655	671	794	50	0	0	0	0	0	0
745	1657	800	775	159	0	0	0	0	94	1
746	1662	795	800	38	0	0	0	0	0	0
747	1663	775	796	10	0	0	0	0	0	0
748	1665	801	802	158	0	0	468	5	213	2
749	1699	803	804	201	0	0	2397	11	298	2
750	1710	805	806	63	0	0	119	1	816	7
751	1711	807	806	220	0	0	187	2	1335	9
752	1754	808	809	54	0	0	0	0	94	1
753	1755	810	811	39	0	0	0	0	0	0
754	1756	812	808	93	0	0	187	2	94	1
755	1757	813	810	94	0	0	94	1	391	3
756	1758	814	813	25	0	0	188	2	0	0
757	1759	812	811	18	0	0	0	0	0	0
758	1760	813	815	69	0	0	0	0	510	4
759	1765	817	818	254	0	0	0	0	204	1
760	1767	819	817	34	0	0	0	0	0	0
761	1770	821	822	29	0	0	94	1	655	7
762	1771	823	824	19	0	0	0	0	910	5
763	1772	823	821	19	0	0	0	0	94	1
764	1773	825	823	132	0	0	213	2	595	4
765	1774	826	827	264	0	0	0	0	0	0
766	1775	828	829	233	0	0	2210	6	0	0
767	1776	829	827	44	0	0	0	0	0	0
768	1777	827	830	220	0	0	0	0	0	0
769	1778	829	831	27	0	0	0	0	0	0
770	1779	832	833	200	0	0	468	5	1190	11
771	1780	834	835	31	0	0	0	0	0	0
772	1781	836	837	51	0	0	187	2	0	0
773	1782	837	838	5	0	0	0	0	0	0
774	1783	839	836	23	0	0	0	0	0	0
775	1784	840	841	18	0	0	0	0	0	0
776	1785	842	836	24	0	0	187	2	697	3
777	1786	843	842	98	0	0	595	4	400	4
778	1787	844	843	12	0	0	0	0	0	0
779	1788	835	841	36	0	0	94	1	204	1
780	1789	845	842	25	0	0	94	1	119	1
781	1791	844	840	82	0	0	485	4	281	3
782	1792	846	847	60	0	0	375	4	298	2
783	1832	848	849	22	0	0	0	0	0	0
784	1833	849	850	14	0	0	0	0	0	0
785	1834	851	850	39	0	0	468	5	0	0
786	1835	852	853	45	0	0	0	0	0	0
787	1836	852	848	98	0	0	0	0	0	0
788	1837	854	852	15	0	0	0	0	0	0
789	1839	853	849	25	0	0	0	0	0	0
790	1840	853	855	14	0	0	0	0	0	0
791	1842	855	856	24	0	0	0	0	0	0
792	1844	850	855	23	0	0	0	0	0	0
793	1846	857	856	6	0	0	0	0	0	0
794	1854	858	859	65	0	0	94	1	94	1
795	1855	860	861	118	0	0	204	1	0	0
796	1856	862	863	85	0	0	187	2	213	2
797	1857	863	860	29	0	0	94	1	204	1
798	1858	858	864	46	0	0	188	2	0	0
799	1859	865	861	71	0	0	204	1	306	3
800	1860	860	858	99	0	0	94	1	0	0
801	1861	866	861	49	0	0	188	2	0	0
802	1865	867	868	11	0	0	0	0	476	4
803	1866	867	869	20	0	0	0	0	476	4
804	1867	603	867	93	0	0	204	1	901	7
805	1868	870	871	296	0	0	493	5	119	1
806	1869	871	872	67	0	0	94	1	0	0
807	1870	872	873	168	0	0	0	0	0	0
808	1871	195	874	369	0	0	1046	8	281	3
809	1873	875	876	58	0	0	0	0	0	0
810	1874	877	878	102	0	0	0	0	187	2
811	1875	879	880	43	0	0	0	0	0	0
812	1876	881	882	82	0	0	0	0	0	0
813	1877	883	879	22	0	0	204	1	0	0
814	1878	884	885	18	0	0	119	1	0	0
815	1879	886	882	39	0	0	0	0	94	1
816	1880	887	888	124	0	0	0	0	0	0
817	1881	889	890	936	0	0	0	0	0	0
818	1882	891	887	561	0	0	0	0	0	0
819	1883	892	893	131	0	0	0	0	0	0
820	1884	881	878	369	0	0	0	0	0	0
821	1885	888	287	122	0	0	1020	2	298	2
822	1886	881	894	104	0	0	0	0	0	0
823	1887	892	878	406	0	0	0	0	0	0
824	1888	894	891	163	0	0	0	0	0	0
825	1890	885	895	35	0	0	0	0	0	0
826	1891	896	875	131	0	0	0	0	0	0
827	1892	895	896	34	0	0	0	0	0	0
828	1893	894	885	156	0	0	0	0	0	0
829	1894	897	875	73	0	0	0	0	0	0
830	1895	898	897	30	0	0	0	0	204	1
831	1896	891	898	227	0	0	0	0	0	0
832	1897	880	887	455	0	0	0	0	0	0
833	1898	899	900	99	0	0	417	3	119	1
834	1899	901	902	6	0	0	0	0	0	0
835	1900	903	899	15	0	0	0	0	0	0
836	1902	904	905	53	0	0	204	1	119	1
837	1903	902	906	88	0	0	94	1	0	0
838	1904	907	900	169	0	0	612	6	374	4
839	1905	908	899	108	0	0	281	3	204	1
840	1906	909	910	83	0	0	468	5	187	2
841	1907	911	902	56	0	0	0	0	204	1
842	1908	900	912	224	0	0	306	3	94	1
843	1909	913	912	57	0	0	978	7	94	1
844	1910	910	914	146	0	0	281	3	187	2
845	1911	904	915	90	0	0	0	0	0	0
846	1912	914	901	27	0	0	0	0	0	0
847	1913	905	910	76	0	0	204	1	0	0
848	1914	916	914	83	0	0	94	1	204	1
849	1915	915	908	73	0	0	94	1	0	0
850	1916	912	904	11	0	0	0	0	0	0
851	1917	905	917	84	0	0	493	5	0	0
852	1921	918	919	168	0	0	1088	9	94	1
853	1922	920	921	97	0	0	94	1	0	0
854	1923	922	923	14	0	0	0	0	0	0
855	1924	924	922	35	0	0	213	2	408	2
856	1925	925	922	74	0	0	0	0	0	0
857	1926	923	920	3	0	0	0	0	0	0
858	1927	923	926	136	0	0	204	1	1037	7
859	1932	217	927	226	0	0	910	8	451	4
860	1933	928	929	362	0	0	0	0	0	0
861	1934	930	928	30	0	0	0	0	0	0
862	1935	929	931	49	0	0	94	1	0	0
863	1938	932	933	167	0	0	0	0	0	0
864	1939	933	934	758	0	0	0	0	0	0
865	1942	936	930	590	0	0	0	0	0	0
866	1944	936	247	52	0	0	0	0	0	0
867	1945	937	938	272	0	0	0	0	0	0
868	1946	938	939	49	0	0	0	0	94	1
869	1947	348	940	76	0	0	281	3	0	0
870	1948	941	942	45	0	0	94	1	187	2
871	1949	943	347	52	0	0	0	0	0	0
872	1950	944	939	90	0	0	0	0	94	1
873	1951	940	945	385	0	0	1267	13	204	1
874	1952	945	942	114	0	0	281	3	94	1
875	1953	347	945	4	0	0	0	0	0	0
876	1954	939	940	100	0	0	94	1	323	2
877	1955	942	348	23	0	0	0	0	0	0
878	1956	946	938	106	0	0	604	5	204	1
879	1957	947	338	639	0	0	0	0	0	0
880	1958	948	947	136	0	0	94	1	187	2
881	1959	949	950	84	0	0	0	0	706	4
882	1960	951	952	147	0	0	332	3	1207	7
883	1961	953	954	96	0	0	298	2	706	4
884	1962	952	949	149	0	0	374	4	850	5
885	1963	954	955	78	0	0	94	1	0	0
886	1964	951	948	80	0	0	0	0	0	0
887	1965	953	950	4	0	0	0	0	0	0
888	1966	948	956	57	0	0	281	3	94	1
889	1967	957	954	29	0	0	0	0	706	4
890	1968	947	958	55	0	0	374	4	0	0
891	1977	959	960	61	0	0	204	1	0	0
892	1987	961	962	87	0	0	204	1	0	0
893	1988	963	964	68	0	0	0	0	94	1
894	1989	965	966	25	0	0	0	0	204	1
895	1990	967	962	66	0	0	0	0	0	0
896	1991	964	968	75	0	0	0	0	0	0
897	1992	969	970	2	0	0	0	0	0	0
898	1993	966	967	111	0	0	0	0	0	0
899	1994	971	969	86	0	0	0	0	323	2
900	1995	962	964	53	0	0	0	0	0	0
901	1996	972	971	14	0	0	0	0	0	0
902	1997	970	966	12	0	0	0	0	0	0
903	1999	973	970	59	0	0	94	1	204	1
904	2001	960	976	53	0	0	0	0	0	0
905	2002	974	977	19	0	0	0	0	0	0
906	2003	978	979	167	0	0	0	0	119	1
907	2004	980	981	93	0	0	0	0	0	0
908	2005	981	982	332	0	0	0	0	94	1
909	2006	983	984	54	0	0	94	1	0	0
910	2007	985	981	89	0	0	0	0	0	0
911	2008	972	959	30	0	0	0	0	0	0
912	2010	986	984	5	0	0	0	0	0	0
913	2011	987	985	12	0	0	0	0	0	0
914	2012	980	987	112	0	0	0	0	0	0
915	2013	984	980	272	0	0	0	0	0	0
916	2014	985	988	329	0	0	0	0	0	0
917	2016	976	986	645	0	0	0	0	0	0
918	2017	988	978	16	0	0	0	0	0	0
919	2018	959	976	79	0	0	0	0	0	0
920	2019	989	977	350	0	0	0	0	0	0
921	2020	987	990	80	0	0	0	0	0	0
922	2021	991	992	34	0	0	0	0	119	1
923	2022	991	993	56	0	0	0	0	0	0
924	2023	977	993	167	0	0	0	0	0	0
925	2024	993	988	349	0	0	0	0	0	0
926	2025	990	991	30	0	0	0	0	0	0
927	2026	989	986	6	0	0	0	0	0	0
928	2046	994	995	29	0	0	0	0	0	0
929	2048	996	997	188	0	0	451	4	238	2
930	2053	998	999	38	0	0	204	1	0	0
931	2055	995	1000	44	0	0	0	0	0	0
932	2056	999	996	285	0	0	0	0	0	0
933	2057	1001	1002	2	0	0	0	0	0	0
934	2060	1003	1000	115	0	0	187	2	0	0
935	2062	1003	1002	171	0	0	187	2	119	1
936	2069	1001	997	197	0	0	468	5	94	1
937	2076	994	1004	55	0	0	0	0	0	0
938	2131	1005	1006	263	0	0	1122	12	374	4
939	2132	359	1006	106	0	0	400	4	94	1
940	2133	154	1007	73	0	0	204	1	799	5
941	2135	249	1008	110	0	0	672	6	94	1
942	2136	1009	1010	53	0	0	0	0	0	0
943	2137	1011	1009	114	0	0	94	1	0	0
944	2138	1012	1013	76	0	0	298	2	0	0
945	2139	1008	1012	94	0	0	213	2	94	1
946	2140	1010	249	82	0	0	281	3	0	0
947	2143	1014	1015	49	0	0	298	2	298	2
948	2144	1014	1016	13	0	0	0	0	0	0
949	2145	1017	1018	50	0	0	0	0	510	4
950	2146	1017	1019	47	0	0	94	1	527	3
951	2147	1020	1014	31	0	0	0	0	0	0
952	2148	1016	1021	41	0	0	119	1	94	1
953	2149	1016	1017	35	0	0	0	0	0	0
954	2158	1022	1023	57	0	0	0	0	0	0
955	2159	1024	1025	48	0	0	749	8	0	0
956	2160	1023	1026	66	0	0	1029	11	0	0
957	2161	1025	1027	44	0	0	374	4	0	0
958	2164	1028	1029	70	0	0	0	0	0	0
959	2165	1030	1025	27	0	0	187	2	0	0
960	2166	1023	1031	140	0	0	1777	19	0	0
961	2168	1027	1028	31	0	0	374	4	0	0
962	2171	1032	1033	72	0	0	0	0	0	0
963	2172	1034	1032	93	0	0	298	2	204	1
964	2173	426	1034	222	0	0	451	4	621	4
965	2174	1035	1032	28	0	0	94	1	204	1
966	2175	1036	1034	31	0	0	0	0	281	3
967	2176	921	1037	57	0	0	0	0	119	1
968	2177	1033	921	255	0	0	94	1	323	2
969	2178	604	608	25	0	0	0	0	0	0
970	2179	608	1033	313	0	0	306	3	119	1
971	2180	1037	31	43	0	0	0	0	204	1
972	2181	90	1038	2	0	0	0	0	0	0
973	2186	1038	399	128	0	0	187	2	94	1
974	2193	1039	1040	217	0	0	672	6	94	1
975	2198	1041	1042	37	0	0	0	0	119	1
976	2201	1043	1044	44	0	0	0	0	510	1
977	2203	1045	1046	65	0	0	0	0	94	1
978	2204	1047	1048	40	0	0	0	0	187	2
979	2210	465	1049	56	0	0	0	0	0	0
980	2211	1050	1045	43	0	0	0	0	0	0
981	2216	1042	1051	471	0	0	0	0	0	0
982	2218	1049	1052	243	0	0	0	0	0	0
983	2219	1043	1051	31	0	0	0	0	0	0
984	2221	1048	1043	127	0	0	0	0	0	0
985	2227	1053	1054	86	0	0	0	0	0	0
986	2228	511	1054	153	0	0	187	2	0	0
987	2229	1055	1048	86	0	0	0	0	0	0
988	2230	79	1049	427	0	0	0	0	0	0
989	2231	79	511	261	0	0	0	0	0	0
990	2235	480	1055	32	0	0	0	0	0	0
991	2236	480	1057	83	0	0	0	0	0	0
992	2238	1052	1050	463	0	0	0	0	0	0
993	2241	1057	1056	306	0	0	0	0	0	0
994	2244	1058	1059	213	0	0	375	4	94	1
995	2245	612	1060	258	0	0	213	2	281	3
996	2246	614	1061	66	0	0	187	2	94	1
997	2247	1062	1063	107	0	0	562	6	94	1
998	2248	1061	612	22	0	0	0	0	0	0
999	2249	1064	614	57	0	0	0	0	94	1
1000	2250	1060	1062	135	0	0	494	5	0	0
1001	2252	1065	1066	27	0	0	0	0	213	2
1002	2253	1067	1068	85	0	0	0	0	0	0
1003	2254	1068	1069	15	0	0	0	0	0	0
1004	2255	1066	1070	68	0	0	94	1	0	0
1005	2256	1069	356	93	0	0	332	3	0	0
1006	2257	1071	1070	99	0	0	332	3	0	0
1007	2258	1067	1066	82	0	0	392	3	0	0
1008	2259	1072	182	7	0	0	510	1	0	0
1009	2260	1073	1074	28	0	0	204	1	119	1
1010	2261	190	1075	141	0	0	94	1	0	0
1011	2265	1076	1075	112	0	0	94	1	298	2
1012	2269	1068	359	139	0	0	714	5	94	1
1013	2270	123	1077	87	0	0	0	0	204	1
1014	2271	1077	501	68	0	0	0	0	119	1
1015	2272	1078	1079	60	0	0	281	3	0	0
1016	2273	1080	1081	6	0	0	0	0	0	0
1017	2274	1080	1082	42	0	0	0	0	0	0
1018	2275	1079	1083	27	0	0	0	0	0	0
1019	2276	1082	1079	17	0	0	0	0	0	0
1020	2280	1084	1085	114	0	0	281	3	281	3
1021	2290	1086	315	128	0	0	0	0	833	6
1022	2334	1087	1088	45	0	0	510	1	0	0
1023	2335	1089	1090	170	0	0	0	0	0	0
1024	2336	1091	1092	183	0	0	94	1	94	1
1025	2338	1094	1095	47	0	0	204	1	0	0
1026	2339	1096	1097	109	0	0	0	0	204	1
1027	2340	1095	1098	15	0	0	0	0	0	0
1028	2341	1099	1100	45	0	0	0	0	0	0
1029	2342	1090	1099	780	0	0	0	0	298	2
1030	2343	1098	1091	7	0	0	0	0	0	0
1031	2344	1101	1095	110	0	0	0	0	0	0
1032	2345	1091	1090	213	0	0	0	0	0	0
1033	2347	1102	1103	104	0	0	119	1	119	1
1034	2348	1088	1101	19	0	0	0	0	0	0
1035	2353	1103	1104	299	0	0	0	0	94	1
1036	2355	1103	1097	26	0	0	0	0	0	0
1037	2356	1105	1106	37	0	0	94	1	0	0
1038	2357	1107	1108	8	0	0	94	1	0	0
1039	2358	1108	1109	24	0	0	0	0	0	0
1040	2360	1110	1111	70	0	0	94	1	0	0
1041	2361	49	1112	86	0	0	0	0	298	2
1042	2362	1113	1114	223	0	0	0	0	204	1
1043	2363	1106	1113	225	0	0	0	0	0	0
1044	2364	1109	1115	55	0	0	0	0	0	0
1045	2365	1116	1117	97	0	0	94	1	187	2
1046	2366	1111	1116	22	0	0	0	0	0	0
1047	2367	1114	1111	68	0	0	0	0	0	0
1048	2368	1115	1106	542	0	0	0	0	0	0
1049	2369	1112	1109	45	0	0	0	0	0	0
1050	2402	1118	1119	32	0	0	187	2	94	1
1051	2404	1120	1121	200	0	0	0	0	1896	12
1052	2406	1119	1123	93	0	0	204	1	0	0
1053	2408	1125	1122	52	0	0	0	0	502	3
1054	2409	1121	1125	10	0	0	0	0	0	0
1055	2410	1125	1126	103	0	0	0	0	417	3
1056	2411	1127	1126	50	0	0	0	0	0	0
1057	2412	1126	1128	50	0	0	187	2	119	1
1058	2413	1127	1129	52	0	0	281	3	0	0
1059	2414	1130	1120	43	0	0	306	3	298	2
1060	2415	1120	1119	42	0	0	0	0	0	0
1061	2417	1131	1132	158	0	0	1046	10	187	2
1062	2418	1133	1134	408	0	0	0	0	0	0
1063	2421	1135	1133	32	0	0	0	0	0	0
1064	2423	1136	1135	37	0	0	0	0	119	1
1065	2425	1137	1134	606	0	0	0	0	0	0
1066	2426	1138	542	32	0	0	0	0	0	0
1067	2429	1137	542	394	0	0	119	1	0	0
1068	2445	183	1139	81	0	0	3584	24	0	0
1069	2447	1140	1141	42	0	0	0	0	0	0
1070	2448	1142	1143	45	0	0	0	0	0	0
1071	2450	1144	1145	37	0	0	0	0	0	0
1072	2451	1146	1147	20	0	0	0	0	0	0
1073	2453	1142	1148	56	0	0	1870	20	0	0
1074	2454	1149	1143	8	0	0	0	0	0	0
1075	2456	1146	1149	52	0	0	655	7	0	0
1076	2457	1145	1140	36	0	0	0	0	0	0
1077	2458	1150	1146	56	0	0	2618	28	0	0
1078	2459	1151	1152	46	0	0	655	7	0	0
1079	2460	1150	1145	10	0	0	0	0	0	0
1080	2462	1152	1140	10	0	0	0	0	0	0
1081	2463	1146	1148	45	0	0	0	0	0	0
1082	2464	1025	1148	66	0	0	0	0	0	0
1083	2467	1141	1153	56	0	0	2525	27	0	0
1084	2490	1154	1155	76	0	0	1020	2	0	0
1085	2491	1147	1156	46	0	0	0	0	0	0
1086	2492	1157	1158	23	0	0	0	0	213	2
1087	2493	1159	1160	49	0	0	0	0	0	0
1088	2494	1161	1162	49	0	0	0	0	425	4
1089	2495	1163	1164	38	0	0	0	0	306	3
1090	2496	1164	1165	39	0	0	0	0	825	8
1091	2497	1166	1144	43	0	0	0	0	0	0
1092	2498	1156	1143	26	0	0	0	0	0	0
1093	2499	1158	1167	28	0	0	0	0	306	3
1094	2500	1162	1158	30	0	0	0	0	0	0
1095	2502	1168	1163	44	0	0	0	0	0	0
1096	2503	1160	1169	47	0	0	561	6	0	0
1097	2504	1170	1160	33	0	0	187	2	0	0
1098	2505	1159	1171	64	0	0	0	0	0	0
1099	2507	1163	1172	48	0	0	0	0	493	5
1100	2508	1029	1159	14	0	0	0	0	0	0
1101	2509	1156	1168	20	0	0	0	0	0	0
1102	2510	1162	1164	30	0	0	0	0	0	0
1103	2514	1144	1147	48	0	0	0	0	0	0
1104	2515	1171	1022	33	0	0	0	0	0	0
1105	2516	1029	1168	63	0	0	0	0	0	0
1106	2517	1022	1155	10	0	0	0	0	0	0
1107	2518	340	487	64	0	0	408	2	0	0
1108	2519	1173	1174	52	0	0	94	1	323	2
1109	2520	1173	1175	113	0	0	204	1	706	4
1110	2521	487	1173	223	0	0	374	4	213	2
1111	2534	1176	1177	68	0	0	0	0	0	0
1112	2535	1178	1176	22	0	0	0	0	0	0
1113	2536	1179	1180	79	0	0	0	0	119	1
1114	2537	1181	1182	67	0	0	0	0	0	0
1115	2538	1182	1183	5	0	0	0	0	0	0
1116	2539	1184	1185	98	0	0	188	2	187	2
1117	2540	1186	1181	316	0	0	0	0	204	1
1118	2541	1182	1178	80	0	0	0	0	187	2
1119	2542	58	1177	48	0	0	0	0	204	1
1120	2543	1177	1184	139	0	0	0	0	187	2
1121	2544	1187	1183	188	0	0	0	0	0	0
1122	2545	1180	48	64	0	0	0	0	0	0
1123	2546	1184	1180	19	0	0	0	0	0	0
1124	2547	1183	58	44	0	0	0	0	0	0
1125	2548	1188	1189	56	0	0	502	3	213	2
1126	2549	1188	812	41	0	0	204	1	94	1
1127	2550	495	1188	183	0	0	281	3	706	4
1128	2558	1190	1191	63	0	0	94	1	697	6
1129	2559	1192	1193	26	0	0	94	1	0	0
1130	2560	1194	1193	69	0	0	213	2	0	0
1131	2561	1193	1195	82	0	0	0	0	0	0
1132	2584	492	1196	181	0	0	799	8	510	4
1133	2585	1197	1198	14	0	0	0	0	0	0
1134	2586	1198	1199	75	0	0	400	4	0	0
1135	2587	1200	1197	19	0	0	0	0	0	0
1136	2588	1201	496	146	0	0	281	3	400	4
1137	2589	1200	1202	41	0	0	213	2	94	1
1138	2590	1199	1201	146	0	0	697	6	187	2
1139	2591	1202	1203	50	0	0	0	0	910	8
1140	2592	496	1204	153	0	0	502	3	391	3
1141	2609	1205	1206	74	0	0	94	1	94	1
1142	2610	1207	1208	44	0	0	400	4	0	0
1143	2611	1209	1210	45	0	0	187	2	0	0
1144	2612	1211	1207	34	0	0	0	0	0	0
1145	2613	1206	1212	74	0	0	0	0	0	0
1146	2614	1206	1213	127	0	0	510	4	306	3
1147	2615	1211	1214	55	0	0	374	4	0	0
1148	2616	1209	1215	72	0	0	94	1	493	5
1149	2617	1207	1209	84	0	0	0	0	0	0
1150	2618	1210	915	116	0	0	783	6	0	0
1151	2619	1210	1216	51	0	0	816	4	0	0
1152	2620	1205	1211	8	0	0	0	0	0	0
1153	2621	1217	1218	101	0	0	375	4	204	1
1154	2622	1219	1220	77	0	0	281	3	204	1
1155	2623	1221	1219	54	0	0	94	1	187	2
1156	2624	1219	1222	81	0	0	0	0	94	1
1157	2635	1224	1223	41	0	0	0	0	94	1
1158	2666	663	1225	30	0	0	0	0	187	2
1159	2677	1226	510	122	0	0	119	1	281	3
1160	2678	1227	1228	177	0	0	94	1	672	6
1161	2679	1226	1227	139	0	0	94	1	510	4
1162	2688	1229	1230	115	0	0	400	4	94	1
1163	2689	1231	1232	18	0	0	0	0	0	0
1164	2690	1231	1233	5	0	0	0	0	0	0
1165	2691	1232	1230	153	0	0	94	1	187	2
1166	2692	1233	1234	148	0	0	187	2	94	1
1167	2694	1235	1236	43	0	0	375	4	0	0
1168	2695	1237	275	142	0	0	0	0	298	2
1169	2696	1238	1239	97	0	0	281	3	94	1
1170	2697	1240	1241	225	0	0	748	8	400	4
1171	2698	1242	1241	51	0	0	0	0	0	0
1172	2699	1243	1244	73	0	0	0	0	94	1
1173	2700	1244	1242	26	0	0	0	0	0	0
1174	2701	1245	1237	60	0	0	391	3	119	1
1175	2702	1241	1246	65	0	0	0	0	0	0
1176	2704	1246	1242	208	0	0	281	3	306	3
1177	2705	1237	1236	76	0	0	0	0	0	0
1178	2706	1246	1240	17	0	0	0	0	0	0
1179	2707	1247	1238	93	0	0	0	0	187	2
1180	2709	1248	1249	47	0	0	281	3	0	0
1181	2710	1250	1238	70	0	0	94	1	0	0
