ProblemType:	SP-CARP
NumberNodes:	812
NumberEdges:	1124
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
342	400	399	398	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	401	401	398	35	0	0	1530	10	0	0	0	0	0	0	850	2	0	0
344	402	402	237	46	510	1	0	0	204	1	0	0	0	0	204	1	116	1
345	403	403	401	85	3803	9	2703	13	0	0	0	0	0	0	5440	12	0	0
346	404	400	404	152	3404	11	1989	13	1020	2	0	0	0	0	4250	10	0	0
347	405	237	250	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	406	401	219	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	407	219	400	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	408	405	406	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	409	247	407	202	0	0	1020	2	850	2	0	0	0	0	0	0	0	0
352	410	49	247	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	411	408	409	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	412	408	250	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	413	407	402	120	0	0	714	2	510	1	0	0	0	0	1852	5	0	0
356	414	410	411	77	0	0	3777	11	0	0	0	0	0	0	1530	3	0	0
357	415	410	405	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	416	226	406	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	417	409	412	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	418	413	414	81	0	0	3697	26	0	0	0	0	0	0	3060	6	0	0
361	419	413	411	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	420	415	223	94	0	0	0	0	765	5	0	0	0	0	408	2	0	0
363	421	416	417	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	422	418	226	57	0	0	4080	8	0	0	0	0	0	0	1870	4	0	0
365	423	414	417	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	424	416	415	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	425	419	403	141	0	0	3516	46	0	0	0	0	0	0	4080	8	0	0
368	426	160	420	228	0	0	0	0	5089	26	0	0	0	0	4726	21	1424	12
369	427	421	308	202	2040	10	2040	4	1275	3	0	0	0	0	2754	7	0	0
370	428	153	422	106	0	0	3740	8	7375	16	0	0	0	0	1904	8	0	0
371	429	271	423	135	2380	5	2550	5	2890	6	0	0	0	0	2890	10	0	0
372	430	167	424	220	0	0	4214	16	3060	6	0	0	0	0	4386	14	0	0
373	431	425	375	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	432	376	426	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	433	65	427	218	0	0	3933	50	1700	1	2550	5	0	0	2244	9	0	0
376	434	67	428	213	2244	10	816	4	4250	4	1870	1	0	0	850	2	0	0
377	435	429	430	106	0	0	0	0	4794	11	0	0	0	0	3400	10	232	2
378	436	431	432	89	0	0	0	0	4226	15	0	0	0	0	2278	7	0	0
379	440	435	436	80	0	0	1530	3	2907	8	0	0	0	0	816	4	0	0
380	441	437	438	90	0	0	0	0	2890	6	0	0	0	0	1156	5	544	2
381	442	12	439	74	0	0	0	0	3672	10	0	0	0	0	0	0	0	0
382	443	275	440	110	612	3	3468	14	2040	4	0	0	0	0	2108	9	0	0
383	444	152	441	228	0	0	3445	13	4488	18	1700	1	0	0	5302	24	1796	13
384	445	163	442	166	0	0	1360	3	3705	19	0	0	0	0	4998	19	232	2
385	446	443	276	132	0	0	2295	5	1360	3	0	0	0	0	1360	4	0	0
386	447	170	443	158	1020	2	3464	17	0	0	0	0	0	0	1700	7	0	0
387	448	270	444	132	0	0	3537	29	0	0	0	0	0	0	7786	23	0	0
388	449	445	446	259	0	0	4049	10	4702	21	0	0	0	0	3944	18	2068	16
389	450	280	447	46	0	0	3060	6	3549	9	0	0	0	0	3060	10	0	0
390	451	448	449	259	4157	17	0	0	0	0	0	0	0	0	3400	7	0	0
391	452	450	290	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	453	76	448	131	4080	8	0	0	0	0	0	0	0	0	2040	4	0	0
393	454	451	449	99	4080	8	0	0	0	0	0	0	0	0	2890	6	0	0
394	455	449	450	56	3760	9	1530	3	0	0	0	0	0	0	2108	6	0	0
395	456	75	451	131	3060	6	0	0	0	0	0	0	0	0	0	0	0	0
396	457	448	451	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	458	452	302	229	0	0	3685	15	3570	7	0	0	0	0	6392	21	0	0
398	459	453	452	56	0	0	1870	4	119	1	0	0	0	0	408	2	0	0
399	460	452	454	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400	461	455	304	296	0	0	3699	17	4022	15	1870	1	0	0	7140	26	0	0
401	462	77	456	97	0	0	0	0	4076	11	0	0	0	0	2226	7	0	0
402	463	288	77	32	0	0	0	0	1700	1	0	0	0	0	0	0	0	0
403	464	457	209	142	0	0	0	0	1173	7	0	0	0	0	1428	7	592	5
404	466	458	42	170	0	0	4196	10	0	0	0	0	0	0	850	2	0	0
405	468	459	126	119	0	0	0	0	1394	7	0	0	0	0	1428	7	704	6
406	469	460	321	98	0	0	0	0	1377	10	0	0	0	0	2244	11	320	2
407	470	461	462	13	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
408	476	463	464	10	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
409	477	464	465	9	0	0	2040	4	0	0	510	1	0	0	510	1	0	0
410	480	466	467	9	0	0	2040	4	0	0	510	1	0	0	510	1	0	0
411	484	385	468	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	485	469	470	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	486	412	20	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	487	418	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	488	419	223	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	489	471	472	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	490	88	473	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	491	474	475	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
419	494	476	477	127	0	0	0	0	1989	7	0	0	0	0	612	3	640	4
420	495	477	478	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	496	475	88	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
422	497	28	201	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
423	498	135	479	103	0	0	0	0	646	3	0	0	0	0	408	2	320	2
424	500	480	481	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	501	481	482	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	502	479	418	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	503	134	483	112	0	0	0	0	561	3	0	0	0	0	1020	5	844	5
428	504	484	134	146	0	0	0	0	918	3	0	0	0	0	612	3	788	6
429	505	201	480	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430	506	19	471	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	507	472	474	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	508	482	135	153	0	0	0	0	765	5	0	0	0	0	1020	5	712	6
433	509	28	200	190	0	0	2040	4	306	2	0	0	0	0	1258	4	232	2
434	510	200	485	95	0	0	0	0	306	2	0	0	0	0	408	2	0	0
435	511	483	20	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	512	485	484	120	0	0	0	0	425	3	0	0	0	0	816	4	348	3
437	513	38	486	67	3570	7	0	0	1530	3	0	0	0	0	544	2	0	0
438	514	486	487	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	515	132	488	8	0	0	1530	3	238	2	0	0	0	0	322	2	0	0
440	516	487	489	37	0	0	0	0	153	1	0	0	0	0	204	1	116	1
441	517	490	86	57	0	0	850	2	0	0	510	1	0	0	510	1	0	0
442	518	130	490	251	0	0	4160	26	4114	6	0	0	0	0	3468	10	0	0
443	519	251	130	59	0	0	510	1	0	0	0	0	0	0	0	0	0	0
444	520	45	491	230	3060	6	4253	77	2040	4	4760	5	0	0	6392	15	0	0
445	521	492	232	156	0	0	2856	14	1224	6	3740	2	0	0	2040	4	0	0
446	522	491	251	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
447	523	86	472	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
448	525	229	132	87	1020	2	0	0	0	0	0	0	0	0	0	0	0	0
449	526	493	494	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
450	527	494	229	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	528	232	493	35	0	0	3568	10	0	0	0	0	0	0	1632	6	0	0
452	529	225	492	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	530	4	495	81	0	0	0	0	612	4	0	0	0	0	816	4	0	0
454	531	489	496	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	532	496	4	102	0	0	1530	3	306	2	0	0	0	0	1428	4	232	2
456	533	497	225	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	534	488	38	105	0	0	1530	3	3060	6	0	0	0	0	1360	4	0	0
458	535	495	498	92	0	0	0	0	4182	12	0	0	0	0	1428	7	1028	8
459	536	499	500	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460	537	499	501	64	0	0	2125	5	1530	3	816	4	0	0	544	2	0	0
461	539	502	503	79	0	0	4036	11	0	0	0	0	0	0	2958	8	0	0
462	540	503	504	116	0	0	4202	10	0	0	510	1	0	0	1054	3	0	0
463	541	323	505	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	542	468	469	53	0	0	1020	2	0	0	0	0	0	0	544	2	0	0
465	543	347	506	235	0	0	510	1	0	0	0	0	0	0	0	0	0	0
466	546	92	507	401	0	0	3707	40	4054	16	0	0	0	0	7344	21	408	2
467	547	508	454	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	548	454	303	236	1530	3	3938	10	3626	19	0	0	0	0	8060	26	0	0
469	551	37	509	158	0	0	2550	5	0	0	510	1	0	0	510	1	0	0
470	565	510	47	260	1428	7	2040	4	1020	2	0	0	0	0	1088	4	0	0
471	566	511	510	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	567	117	348	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	568	248	512	76	0	0	3737	12	0	0	510	1	0	0	2074	5	0	0
474	570	513	514	387	1530	3	2380	5	3060	6	2720	3	0	0	1020	2	0	0
475	573	515	7	60	2550	5	0	0	0	0	1020	2	0	0	1700	1	0	0
476	580	516	418	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	581	497	516	128	0	0	4207	10	0	0	0	0	0	0	2584	6	0	0
478	582	472	497	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
479	583	517	497	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	585	87	474	62	1020	2	0	0	0	0	3944	6	0	0	1394	4	0	0
481	587	518	517	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482	588	475	518	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
483	589	89	518	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	590	119	88	360	0	0	0	0	0	0	2754	6	3740	2	2754	6	0	0
485	591	309	89	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	592	473	309	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	593	473	476	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488	594	519	309	82	0	0	0	0	476	3	0	0	0	0	816	4	320	2
489	595	256	476	103	0	0	0	0	952	4	1870	1	0	0	612	3	232	2
490	596	520	519	130	0	0	0	0	561	3	0	0	0	0	612	3	796	6
491	597	521	522	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	598	471	516	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	599	523	524	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	600	525	526	135	0	0	3992	28	0	0	0	0	0	0	2890	7	0	0
495	601	293	527	112	0	0	3767	12	0	0	0	0	0	0	2108	9	0	0
496	602	528	529	73	0	0	3522	9	510	1	0	0	0	0	1224	4	0	0
497	603	527	502	80	0	0	3976	14	1445	3	1020	2	0	0	1836	7	0	0
498	604	530	124	94	0	0	4242	21	1870	6	3060	5	0	0	2244	8	408	2
499	605	531	500	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	606	331	340	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	607	503	528	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	608	532	331	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	609	340	533	71	0	0	3400	7	0	0	0	0	0	0	1802	6	0	0
504	610	532	329	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	611	525	534	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	612	529	499	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
507	613	531	329	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	614	535	530	88	0	0	3420	24	561	3	2550	4	0	0	816	4	0	0
509	615	124	536	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	616	325	525	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	617	534	537	68	0	0	0	0	2754	6	0	0	0	0	544	2	0	0
512	618	536	325	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513	619	61	538	94	0	0	0	0	5100	6	0	0	0	0	408	2	0	0
514	620	538	323	114	0	0	2890	6	1972	8	408	2	0	0	2380	11	640	4
515	621	533	61	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516	622	505	535	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	623	55	539	201	0	0	3060	6	3454	10	0	0	0	0	3740	12	0	0
518	624	540	539	43	0	0	1530	3	0	0	0	0	0	0	236	2	0	0
519	625	287	506	184	0	0	3876	14	119	1	0	0	0	0	2958	10	0	0
520	626	541	542	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	627	542	543	90	0	0	1530	3	0	0	0	0	0	0	408	2	0	0
522	628	544	541	73	0	0	0	0	0	0	0	0	0	0	1020	2	0	0
523	629	478	521	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	630	542	545	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	631	333	546	68	0	0	3570	7	663	2	0	0	0	0	1700	4	0	0
526	632	547	333	78	1632	8	0	0	0	0	0	0	0	0	0	0	0	0
527	633	545	547	74	1020	2	0	0	0	0	0	0	0	0	680	2	0	0
528	634	506	544	50	0	0	0	0	2023	6	0	0	0	0	1020	3	0	0
529	635	257	255	97	0	0	306	2	2091	9	0	0	0	0	2244	11	464	4
530	636	548	257	135	0	0	0	0	2380	8	0	0	0	0	1632	8	1316	9
531	637	539	549	127	0	0	680	2	2074	5	0	0	0	0	1496	6	0	0
532	638	255	478	85	0	0	0	0	1054	5	0	0	0	0	816	4	592	5
533	639	546	55	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	640	121	549	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	641	550	548	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536	642	548	121	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537	643	549	550	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	644	551	552	52	0	0	0	0	629	4	0	0	0	0	816	4	408	2
539	645	520	477	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	646	522	553	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	647	520	313	81	0	0	0	0	1258	4	0	0	0	0	612	3	232	2
542	648	505	459	307	0	0	0	0	833	3	0	0	0	0	408	2	472	4
543	649	551	522	73	0	0	0	0	510	3	0	0	0	0	408	2	232	2
544	650	459	554	82	0	0	0	0	119	1	0	0	0	0	204	1	0	0
545	651	553	555	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546	652	554	317	71	0	0	0	0	0	0	0	0	0	0	204	1	116	1
547	653	311	263	101	0	0	0	0	1768	10	0	0	0	0	2040	10	1240	9
548	654	313	311	80	0	0	0	0	1122	6	0	0	0	0	1224	6	1272	10
549	655	317	551	112	0	0	0	0	833	5	0	0	0	0	816	4	1036	8
550	656	556	521	256	0	0	0	0	4080	19	0	0	0	0	3502	15	944	8
551	657	139	557	88	0	0	1224	8	2703	6	0	0	0	0	2040	8	232	2
552	658	558	27	183	0	0	0	0	1224	3	0	0	0	0	0	0	0	0
553	659	559	557	138	0	0	0	0	1734	8	0	0	0	0	1870	7	0	0
554	660	27	560	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	661	560	559	183	0	0	0	0	204	1	0	0	0	0	408	2	0	0
556	662	524	558	156	0	0	0	0	4241	15	1870	1	0	0	748	3	408	2
557	663	559	558	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
558	664	323	556	407	0	0	4119	16	3570	7	0	0	0	0	3978	9	0	0
559	665	263	561	174	0	0	0	0	2465	14	0	0	0	0	2652	13	1784	15
560	666	562	563	83	0	0	0	0	323	2	0	0	0	0	408	2	0	0
561	667	553	564	102	0	0	0	0	714	4	0	0	0	0	612	3	232	2
562	669	555	520	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563	670	555	562	115	0	0	0	0	1343	4	0	0	0	0	1632	8	232	2
564	671	564	565	97	0	0	0	0	714	4	0	0	0	0	816	4	472	4
565	674	566	567	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	676	319	568	93	0	0	3570	7	2040	4	0	0	0	0	1632	6	0	0
567	677	569	319	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568	678	327	567	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	679	510	566	63	0	0	1224	6	0	0	0	0	0	0	3060	6	0	0
570	680	327	52	70	0	0	0	0	2040	4	0	0	0	0	544	2	0	0
571	681	52	569	100	0	0	765	5	2329	6	0	0	0	0	1088	4	0	0
572	682	568	570	74	0	0	1530	3	0	0	0	0	0	0	544	2	0	0
573	683	197	195	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574	684	28	571	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575	685	572	523	819	0	0	0	0	2108	6	0	0	0	0	544	2	0	0
576	686	573	560	107	0	0	0	0	153	1	0	0	0	0	0	0	0	0
577	688	196	574	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	689	575	576	182	0	0	1020	5	0	0	0	0	0	0	0	0	0	0
579	690	195	575	177	0	0	2601	17	0	0	0	0	0	0	0	0	0	0
580	691	577	197	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
581	692	574	23	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582	693	1	196	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583	694	557	523	223	0	0	0	0	2040	4	0	0	0	0	544	2	0	0
584	695	571	577	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	696	23	573	85	0	0	0	0	0	0	1700	1	0	0	0	0	0	0
586	698	578	579	149	0	0	2550	5	0	0	1700	1	0	0	3162	9	0	0
587	700	578	581	48	0	0	510	1	0	0	0	0	0	0	0	0	0	0
588	701	582	245	76	0	0	0	0	204	1	0	0	0	0	0	0	0	0
589	702	583	523	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590	703	245	584	68	0	0	0	0	340	1	0	0	0	0	0	0	0	0
591	704	49	582	338	4227	19	4080	22	2040	4	0	0	0	0	5440	14	0	0
592	705	584	583	322	0	0	0	0	153	1	0	0	0	0	0	0	0	0
593	706	189	581	137	0	0	1955	4	204	1	0	0	0	0	748	3	408	2
594	707	581	185	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	709	523	141	103	0	0	3570	12	0	0	0	0	0	0	2550	6	0	0
596	711	141	189	93	0	0	1530	3	0	0	0	0	0	0	1088	4	0	0
597	712	24	585	119	3910	9	0	0	0	0	0	0	0	0	0	0	0	0
598	713	28	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	714	24	586	164	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
600	715	169	587	102	0	0	3952	15	4284	9	0	0	0	0	2448	10	408	2
601	716	588	587	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	717	588	164	165	0	0	4174	11	4186	15	0	0	0	0	4164	15	408	2
603	718	364	366	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	721	589	113	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	722	590	591	50	1428	4	0	0	2380	5	0	0	0	0	952	4	0	0
606	723	364	589	102	0	0	850	2	204	1	0	0	0	0	1020	2	0	0
607	724	113	345	75	0	0	1530	10	2720	3	0	0	0	0	1088	4	0	0
608	725	591	572	77	2040	4	0	0	0	0	816	4	0	0	408	2	0	0
609	726	345	590	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	727	586	592	103	425	1	0	0	510	3	0	0	0	0	612	3	472	4
611	728	593	594	150	0	0	2550	5	2227	12	0	0	0	0	3060	12	1680	12
612	729	585	592	121	3405	27	0	0	0	0	0	0	0	0	3400	4	0	0
613	730	187	586	316	0	0	2040	4	2618	15	0	0	0	0	3314	16	2968	25
614	731	191	187	84	0	0	0	0	1428	8	0	0	0	0	1428	7	1760	12
615	732	594	191	82	0	0	0	0	1734	8	0	0	0	0	1836	9	1508	12
616	733	94	595	266	0	0	2550	5	4646	38	0	0	0	0	3876	11	0	0
617	735	595	572	177	0	0	3426	9	2040	4	0	0	0	0	2754	8	0	0
618	736	572	596	271	0	0	4170	12	5837	20	1360	3	0	0	3842	12	0	0
619	737	594	186	82	0	0	0	0	612	4	0	0	1870	1	816	4	232	2
620	738	190	594	91	0	0	0	0	816	5	0	0	0	0	1020	5	788	6
621	739	142	139	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	740	142	190	87	0	0	0	0	1003	5	0	0	0	0	1224	6	592	5
623	741	524	557	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
624	742	580	597	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	743	597	598	25	0	0	0	0	816	4	0	0	0	0	0	0	0	0
626	744	599	176	227	0	0	3557	26	0	0	0	0	0	0	4114	11	0	0
627	745	580	176	48	0	0	0	0	0	0	0	0	0	0	2550	5	0	0
628	746	597	600	78	0	0	0	0	3366	12	0	0	0	0	1394	4	0	0
629	747	193	601	83	0	0	3978	9	0	0	0	0	0	0	714	2	0	0
630	748	574	193	165	3808	10	0	0	0	0	2244	6	0	0	850	2	0	0
631	749	571	574	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	759	1	576	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	762	0	602	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	763	467	464	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	764	602	462	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	766	603	604	139	0	0	3958	39	0	0	0	0	1700	1	2550	6	0	0
637	767	602	603	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	768	605	603	78	0	0	510	1	0	0	510	1	0	0	340	1	0	0
639	769	575	606	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	770	607	198	142	0	0	3429	54	0	0	0	0	0	0	7480	14	0	0
641	771	198	608	147	0	0	0	0	0	0	0	0	0	0	2720	6	0	0
642	772	606	607	132	0	0	3924	34	0	0	1870	1	0	0	2210	5	0	0
643	773	609	198	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	774	606	610	286	2601	17	4213	30	0	0	2380	2	0	0	4250	9	0	0
645	775	611	612	70	0	0	0	0	357	2	0	0	0	0	408	2	0	0
646	776	613	611	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	777	409	614	236	0	0	3489	15	5708	21	510	1	0	0	6868	28	352	3
648	778	614	615	13	0	0	0	0	459	3	0	0	0	0	408	2	232	2
649	779	199	616	171	0	0	0	0	391	3	0	0	0	0	204	1	232	2
650	780	617	199	102	0	0	0	0	459	3	0	0	0	0	612	3	0	0
651	781	613	617	99	0	0	0	0	731	5	0	0	0	0	1020	5	232	2
652	782	615	612	85	0	0	0	0	1513	9	0	0	0	0	2040	10	232	2
653	783	618	596	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654	784	17	618	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	785	619	618	94	0	0	0	0	2295	5	0	0	0	0	1224	6	0	0
656	786	15	619	128	0	0	816	3	4039	14	0	0	0	0	2584	12	0	0
657	787	591	115	162	0	0	1530	3	4083	26	0	0	0	0	5032	18	0	0
658	788	115	619	64	0	0	306	2	0	0	0	0	0	0	408	2	0	0
659	789	620	213	140	4080	8	0	0	0	0	0	0	0	0	0	0	0	0
660	790	621	212	141	0	0	0	0	782	5	0	0	0	0	1020	5	832	7
661	791	213	622	103	3919	10	0	0	1530	3	0	0	1870	1	0	0	0	0
662	792	623	624	90	0	0	0	0	408	2	0	0	0	0	408	2	0	0
663	793	212	625	99	0	0	0	0	612	4	0	0	0	0	816	4	592	5
664	794	622	626	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	795	625	626	101	0	0	0	0	323	2	0	0	0	0	408	2	472	4
666	796	620	624	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	797	417	457	86	0	0	4031	18	510	1	1870	4	0	0	850	2	0	0
668	798	609	577	103	0	0	4028	22	0	0	0	0	0	0	2720	6	0	0
669	799	620	609	226	4182	10	0	0	1564	10	0	0	0	0	2890	12	1304	11
670	800	457	627	104	0	0	0	0	1989	13	0	0	0	0	1836	9	952	8
671	801	627	621	180	0	0	0	0	2992	18	0	0	0	0	3468	17	1904	16
672	802	624	621	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673	803	419	208	83	0	0	2244	11	0	0	0	0	0	0	0	0	0	0
674	804	208	215	150	0	0	0	0	4080	8	0	0	0	0	0	0	0	0
675	805	215	626	148	0	0	3472	12	3417	8	0	0	0	0	2278	3	464	4
676	806	211	628	115	0	0	0	0	578	4	0	0	0	0	1020	5	584	5
677	807	627	211	69	0	0	0	0	1394	9	0	0	0	0	1836	9	952	8
678	808	629	630	73	0	0	0	0	1003	7	0	0	0	0	1428	7	704	6
679	809	628	214	40	0	0	0	0	306	2	0	0	0	0	408	2	408	2
680	810	622	607	232	1020	2	3916	24	0	0	0	0	0	0	4012	10	0	0
681	811	209	628	109	0	0	0	0	2822	12	0	0	0	0	2448	12	1488	10
682	812	214	630	75	0	0	0	0	578	4	0	0	0	0	816	4	1120	8
683	813	630	625	74	0	0	0	0	612	4	0	0	0	0	1224	6	472	4
684	814	415	209	88	0	0	3927	14	0	0	0	0	0	0	2482	7	0	0
685	815	631	221	100	0	0	1020	2	0	0	0	0	0	0	0	0	0	0
686	816	221	217	104	0	0	2040	4	0	0	0	0	0	0	1360	3	0	0
687	817	403	631	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688	818	631	216	109	0	0	3060	6	0	0	0	0	0	0	2380	6	0	0
689	819	632	631	105	0	0	2720	6	510	1	0	0	0	0	680	2	0	0
690	820	216	633	92	0	0	850	2	0	0	0	0	0	0	1428	5	0	0
691	821	218	315	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692	822	419	632	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
